316.5855,223.9277,182.3434,551.5497,7.8641,243.1339,361.0877,115.9284,78.6087,468.3799,362.6036,1.6865,508.6837,446.644,385.7292,522.1661,180.9224,366.9186,200.9217,436.4863,189.6325,218.9722,247.9875,269.9356,495.7867,105.5203,141.8014,18.7857,496.6488,3.2835,513.9628,105.5529,78738.9831,86026.8604,69559.8105,99665.7889,74052.5623,79484.3263,85118.6141,82322.0277,98069.1011,86578.633,93016.4133,63145.1829,98353.1952,80225.139,98447.2846,97570.2225,1370374.145
530.3136,68.7031,31.5983,175.2582,516.1441,63.4652,67.0954,369.4486,14.093,375.4462,45.4747,361.9118,297.8632,293.7442,90.5536,3.4209,510.7784,564.9436,324.5823,94.5002,424.137,400.1397,107.3907,248.7212,415.6457,410.1439,156.3712,532.99,280.7516,559.2803,208.7441,531.3943,97185.2149,98165.3309,72204.3398,72338.9003,87955.8108,89862.0451,64664.9272,83920.1033,80968.0044,87108.1328,68065.1856,99061.3812,77549.1426,99013.1628,78234.4337,84633.6493,1340929.765
27.3967,399.0488,565.6854,394.0466,120.2245,558.1293,546.452,27.3256,314.1051,235.9476,514.9275,26.3633,332.2882,518.826,494.6027,514.5393,102.5081,221.2811,303.2901,378.8741,85.5374,90.2488,516.1118,498.6277,435.2397,35.5588,148.9206,48.0585,317.9832,26.8732,483.0186,359.0875,76929.3586,77642.1361,100648.5358,82390.5044,71301.6809,100207.0946,97155.1672,97358.7395,93437.717,69940.2554,92864.1192,60887.8095,72306.6556,81151.1515,83030.9726,94779.6131,1352031.511
346.1526,59.6375,226.2742,280.9095,402.2161,218.7181,207.0407,339.5676,0.0,0.0,175.5163,365.7745,565.6854,179.4148,155.1914,565.6854,441.9194,560.6924,0.0,565.6854,424.9487,429.66,176.7005,217.2239,562.7245,347.2173,0.0,272.3906,178.493,317.5044,235.5983,19.6762,95372.9014,99177.8407,83274.9166,97592.633,98407.212,86929.3962,77898.1893,80399.3841,89349.6141,85048.386,70038.2271,92797.3569,97653.8121,74903.374,71690.6549,96220.4768,1396754.375
317.9144,551.8542,335.4745,40.024,316.6285,365.6434,416.306,562.1028,211.3577,143.1255,516.7467,288.3794,54.9749,38.8434,193.8276,138.5265,94.6465,256.6874,434.6103,114.7701,0.0,143.9788,337.7052,536.6741,143.3888,48.6452,109.5254,377.3113,530.8384,463.1129,42.6895,367.9045,74526.6183,97462.1766,93071.6213,77142.7114,74223.9997,87694.8256,91310.7781,97088.1761,81187.3982,63591.6729,92418.1977,82454.8256,97091.7749,85937.5437,66823.1572,93683.0996,1355708.577
370.1551,438.7171,222.3375,153.161,429.7656,478.7805,303.169,448.9657,98.8592,29.9884,403.6097,401.5165,168.112,143.745,80.6906,251.6636,207.7836,369.8245,321.4733,227.9072,113.1371,157.453,224.5681,423.537,256.5259,161.7823,0.0,264.1742,417.7013,349.9758,155.8266,254.7675,76993.4776,83201.8299,93568.0464,71670.0115,87726.0366,99806.4963,74886.1696,97335.9836,70670.4876,57081.242,86038.342,83643.1803,97737.5596,85684.3216,57476.9499,85025.9075,1308546.042
538.5188,76.2676,0.0,542.6561,549.9406,105.8695,1.9156,45.2259,135.568,437.2929,51.0033,94.0041,517.9721,467.7804,426.4522,561.8662,122.6537,490.759,208.9949,429.0418,538.6863,429.152,532.8778,69.957,525.0923,476.2377,419.254,15.7628,170.1425,53.9149,551.3931,43.4459,94155.5288,85502.3283,76494.6222,92149.9304,97220.2241,84511.2889,100671.0982,86622.2712,98719.391,84873.6747,67588.2722,85893.0351,99546.8789,75793.1427,97675.81,97420.8514,1424838.348
565.6854,362.3064,0.0,146.6763,241.4689,501.8493,397.8953,441.2057,0.0,105.0475,446.9831,489.9839,121.9923,71.8006,48.5109,226.2742,0.0,292.9769,0.0,33.062,142.7065,72.9077,136.898,465.9368,207.3574,135.764,182.373,411.7426,565.6854,393.2962,155.4133,0.0,99282.9713,82517.1212,65856.4494,73603.2753,80693.2047,99873.0843,82968.059,98938.5446,86737.0361,85515.4198,96045.0032,99652.6357,97319.701,92653.9487,91323.4802,73698.8184,1406678.753
565.6854,305.7379,0.0,203.2449,298.0374,445.2808,341.3268,471.9403,56.5685,161.6161,390.4145,433.4153,178.5608,128.3691,105.0795,282.8427,56.5685,349.5454,56.5685,89.6306,138.7969,129.4762,193.4665,409.3683,263.926,192.3325,238.9415,355.1741,509.1169,336.7277,206.8533,0.0,98050.9813,91163.5031,62296.5486,68102.8002,69529.2794,100516.8599,76080.9898,97191.8935,80257.8862,83366.2823,84110.5273,83848.6793,97502.0299,92659.7386,77972.6817,78481.4757,1341132.157
325.1318,22.8951,0.0,290.1721,565.6854,162.4381,58.4841,189.0976,339.4113,444.4588,107.5718,150.5726,461.4035,411.2118,387.9222,565.6854,34.0174,565.6854,339.4113,372.4733,399.5996,397.465,476.3092,126.5255,546.7687,475.1753,521.7842,72.3314,226.2742,53.8849,479.9656,258.2586,72828.733,101269.6951,73242.0248,77607.0409,97493.6933,88166.432,85771.5874,78805.5346,98784.5513,98053.4713,97913.7734,68737.4929,82238.2121,84584.3325,92084.1533,96260.8044,1393841.532
